CUSTID,MONTH,YEAR,BUSINESS,NSV
13106,1,2014,CAKES,15497
13106,1,2014,CAKES,7080
13106,3,2014,CAKES,39882
13107,5,2014,CHOCOLATES,20279
13107,5,2014,CAKES,9143
13107,7,2014,CHOCOLATES,52737
13107,8,2014,CHOCOLATES,22296
13107,10,2014,ICECREAM,17646
13107,11,2014,CAKES,4092
13108,2,2014,CHOCOLATES,8247
13108,3,2014,ICECREAM,16149
13108,3,2014,CHOCOLATES,11281
13108,6,2014,CHOCOLATES,3504
13108,10,2014,CAKES,7373
13109,3,2014,CAKES,15962
13109,6,2014,CAKES,8937
13110,1,2014,CHOCOLATES,28097
13110,4,2014,CHOCOLATES,6797
13110,5,2014,CAKES,10259
13110,8,2014,CHOCOLATES,2816
13110,9,2014,CHOCOLATES,5687
13111,5,2014,CHOCOLATES,10517
13111,9,2014,CHOCOLATES,15568
13113,4,2014,ICECREAM,20138
13113,6,2014,CHOCOLATES,10903
13113,8,2014,CAKES,25300
13113,11,2014,CAKES,10580
13114,2,2014,CAKES,3295
13114,6,2014,CHOCOLATES,67414
13116,9,2014,CAKES,54235
13116,12,2014,CHOCOLATES,4830
13117,1,2014,CHOCOLATES,45966
13117,3,2014,CHOCOLATES,45781
13117,6,2014,CHOCOLATES,5694
13117,7,2014,CHOCOLATES,24126
13117,10,2014,CHOCOLATES,28854
13117,11,2014,CAKES,31622
13118,1,2014,CHOCOLATES,9917
13118,3,2014,CHOCOLATES,10511
13119,3,2014,CHOCOLATES,14654
13119,3,2014,CAKES,33693
13119,8,2014,CHOCOLATES,11900
13120,1,2014,CAKES,23578
13120,2,2014,ICECREAM,2064
13120,2,2014,CHOCOLATES,45457
13120,3,2014,CAKES,3065
13120,3,2014,CHOCOLATES,25865
13120,4,2014,CHOCOLATES,20155
13120,6,2014,CAKES,10947
13120,7,2014,ICECREAM,1134
13120,11,2014,CHOCOLATES,9081
13121,12,2014,CHOCOLATES,7522
13121,12,2014,CHOCOLATES,41439
13123,6,2014,CHOCOLATES,7648
13123,8,2014,ICECREAM,56142
13123,8,2014,ICECREAM,24822
13123,9,2014,CHOCOLATES,4013
13124,1,2014,CAKES,1372
13124,4,2014,CHOCOLATES,15745
13124,7,2014,CAKES,1381
13125,5,2014,CAKES,34548
13125,12,2014,CAKES,4629
13126,1,2014,CAKES,6877
13126,10,2014,CAKES,6072
13127,2,2014,CHOCOLATES,6958
13127,6,2014,CHOCOLATES,19173
13127,10,2014,CHOCOLATES,43695
13127,12,2014,CAKES,9314
13127,12,2014,CAKES,29057
13128,5,2014,ICECREAM,15163
13128,6,2014,CAKES,28370
13129,11,2014,CHOCOLATES,7692
13130,1,2014,CAKES,13166
13130,3,2014,CHOCOLATES,61325
13130,6,2014,ICECREAM,10636
13130,6,2014,CAKES,5116
13130,8,2014,CAKES,35118
13131,4,2014,CHOCOLATES,18614
13131,6,2014,ICECREAM,10250
13131,6,2014,CAKES,31057
13131,7,2014,CHOCOLATES,33967
13131,8,2014,CAKES,2521
13132,7,2014,CHOCOLATES,35012
13132,10,2014,ICECREAM,16802
13133,1,2014,CHOCOLATES,9677
13133,1,2014,CAKES,49693
13133,11,2014,CAKES,29774
13133,12,2014,CHOCOLATES,20755
13134,1,2014,ICECREAM,43117
13134,8,2014,ICECREAM,2272
13135,2,2014,CHOCOLATES,18350
13135,3,2014,CAKES,19775
13135,4,2014,CAKES,24245
13135,4,2014,CHOCOLATES,4386
13135,8,2014,CAKES,16060
13135,9,2014,CHOCOLATES,21796
13135,10,2014,ICECREAM,45007
13136,3,2014,CHOCOLATES,3228
13136,3,2014,CHOCOLATES,3733
13137,5,2014,ICECREAM,19816
13137,11,2014,CHOCOLATES,19633
13138,3,2014,CHOCOLATES,28363
13138,4,2014,CHOCOLATES,23109
13138,5,2014,CHOCOLATES,78
13138,5,2014,CHOCOLATES,46964
13138,6,2014,CAKES,13110
13138,9,2014,ICECREAM,22802
13138,11,2014,ICECREAM,18317
13139,1,2014,CAKES,9885
13139,10,2014,CHOCOLATES,5309
13139,12,2014,CHOCOLATES,5424
13140,1,2014,ICECREAM,2882
13140,1,2014,CHOCOLATES,46751
13140,2,2014,CAKES,11247
13140,6,2014,CHOCOLATES,19649
13141,7,2014,CAKES,24221
13141,8,2014,ICECREAM,10270
13142,6,2014,ICECREAM,24220
13142,6,2014,CAKES,40972
13142,7,2014,ICECREAM,34807
13142,7,2014,CAKES,19659
13143,2,2014,CAKES,2545
13143,7,2014,CHOCOLATES,40667
13144,5,2014,CHOCOLATES,16771
13144,9,2014,CHOCOLATES,1594
13145,2,2014,ICECREAM,25666
13145,4,2014,CHOCOLATES,9203
13145,4,2014,CHOCOLATES,1346
13145,7,2014,CAKES,18403
13146,2,2014,CAKES,15273
13146,4,2014,CAKES,10470
13146,9,2014,CAKES,52433
13147,1,2014,CAKES,15226
13148,5,2014,CAKES,5240
13148,5,2014,CHOCOLATES,14787
13148,7,2014,CHOCOLATES,7335
13149,3,2014,ICECREAM,6243
13150,4,2014,CHOCOLATES,29195
13150,8,2014,ICECREAM,6606
13151,2,2014,CHOCOLATES,23536
13151,2,2014,CHOCOLATES,57126
13151,7,2014,CHOCOLATES,18404
13151,8,2014,CAKES,57931
13151,8,2014,CHOCOLATES,3546
13151,9,2014,ICECREAM,802
13151,10,2014,CAKES,27451
13152,1,2014,CHOCOLATES,8149
13152,4,2014,CHOCOLATES,7278
13153,9,2014,CHOCOLATES,9398
13153,9,2014,CAKES,11544
13153,12,2014,CHOCOLATES,2833
13154,2,2014,ICECREAM,30226
13154,5,2014,CHOCOLATES,34825
13154,7,2014,CAKES,13867
13154,8,2014,CAKES,25807
13155,2,2014,CHOCOLATES,38797
13155,4,2014,CAKES,48697
13155,5,2014,CHOCOLATES,6486
13155,9,2014,CAKES,39224
13156,2,2014,CHOCOLATES,4484
13156,4,2014,CHOCOLATES,40423
13157,2,2014,CHOCOLATES,4765
13157,3,2014,CHOCOLATES,40826
13157,10,2014,ICECREAM,11794
13158,5,2014,CHOCOLATES,5103
13159,1,2014,CHOCOLATES,36800
13159,2,2014,ICECREAM,7346
13159,4,2014,CHOCOLATES,24175
13159,6,2014,CAKES,9181
13159,10,2014,ICECREAM,20276
13160,8,2014,CAKES,34291
13160,8,2014,CHOCOLATES,32113
13161,4,2014,CHOCOLATES,42680
13161,8,2014,ICECREAM,2607
13161,9,2014,ICECREAM,35993
13162,1,2014,CHOCOLATES,52307
13162,6,2014,CHOCOLATES,45523
13162,6,2014,CHOCOLATES,15586
13162,7,2014,CHOCOLATES,33431
13162,11,2014,CHOCOLATES,9596
13163,1,2014,CHOCOLATES,35422
13163,6,2014,CAKES,26130
13163,7,2014,CAKES,7454
13163,8,2014,CHOCOLATES,29836
13164,1,2014,CAKES,19227
13164,2,2014,CAKES,20285
13164,2,2014,CHOCOLATES,22224
13164,12,2014,ICECREAM,43610
13164,12,2014,ICECREAM,36422
13165,7,2014,ICECREAM,53649
13165,8,2014,CHOCOLATES,1979
13165,10,2014,CHOCOLATES,1920
13166,1,2014,CHOCOLATES,7998
13166,4,2014,CHOCOLATES,20896
13166,8,2014,CAKES,41345
13167,4,2014,CHOCOLATES,40860
13167,7,2014,ICECREAM,15393
13168,1,2014,CHOCOLATES,300
13168,4,2014,ICECREAM,1787
13169,1,2014,ICECREAM,42913
13169,1,2014,CHOCOLATES,22507
13169,3,2014,CAKES,4594
13169,5,2014,ICECREAM,4016
13169,6,2014,CAKES,8710
13169,8,2014,ICECREAM,16052
13170,3,2014,CHOCOLATES,376
13170,4,2014,CHOCOLATES,3434
13170,8,2014,ICECREAM,5017
13170,11,2014,CHOCOLATES,1926
13170,12,2014,ICECREAM,24076
13171,3,2014,CHOCOLATES,2223
13172,1,2014,CAKES,48778
13172,10,2014,ICECREAM,38317
13172,10,2014,ICECREAM,32232
13173,1,2014,ICECREAM,13440
13173,4,2014,CHOCOLATES,25164
13173,6,2014,CAKES,57902
13174,4,2014,ICECREAM,617
13174,4,2014,CHOCOLATES,49556
13175,2,2014,CHOCOLATES,18963
13175,6,2014,ICECREAM,55888
13175,7,2014,CHOCOLATES,399
13175,8,2014,ICECREAM,131
13175,10,2014,ICECREAM,13114
13175,11,2014,CAKES,53223
13175,12,2014,CHOCOLATES,26026
13176,2,2014,CHOCOLATES,5177
13176,9,2014,CAKES,12374
13176,10,2014,CAKES,15123
13176,11,2014,CHOCOLATES,37901
13176,11,2014,CHOCOLATES,46930
13177,2,2014,CAKES,10177
13177,9,2014,CHOCOLATES,54962
13177,12,2014,CHOCOLATES,40020
13177,12,2014,CHOCOLATES,43064
13178,4,2014,CHOCOLATES,2677
13178,6,2014,CAKES,8974
13179,5,2014,ICECREAM,1613
13179,10,2014,ICECREAM,52770
13180,5,2014,CHOCOLATES,15952
13180,6,2014,ICECREAM,59928
13180,7,2014,ICECREAM,749
13180,12,2014,CHOCOLATES,9863
13181,1,2014,ICECREAM,6186
13181,3,2014,CHOCOLATES,28042
13181,3,2014,CHOCOLATES,23840
13181,6,2014,CHOCOLATES,27620
13181,9,2014,CHOCOLATES,19922
13181,10,2014,ICECREAM,19497
13181,12,2014,CHOCOLATES,9734
13182,10,2014,CHOCOLATES,18852
13183,11,2014,CHOCOLATES,2704
13183,11,2014,CAKES,58506
13184,12,2014,CAKES,11104
13185,1,2014,CHOCOLATES,23620
13185,1,2014,CHOCOLATES,47410
13185,4,2014,CHOCOLATES,24133
13185,8,2014,CAKES,643
13185,10,2014,CHOCOLATES,4393
13186,3,2014,CAKES,46045
13186,5,2014,CHOCOLATES,21421
13186,8,2014,CAKES,21669
13186,10,2014,CHOCOLATES,21199
13187,8,2014,CAKES,33701
13187,9,2014,CAKES,31706
13187,12,2014,ICECREAM,10477
13187,12,2014,CHOCOLATES,5140
13188,1,2014,CHOCOLATES,990
13188,1,2014,CAKES,10001
13188,4,2014,CHOCOLATES,9100
13188,4,2014,CHOCOLATES,16926
13189,1,2014,CHOCOLATES,14340
13189,4,2014,CAKES,53354
13189,7,2014,ICECREAM,6672
13189,10,2014,ICECREAM,26174
13190,4,2014,CHOCOLATES,7542
13190,8,2014,CHOCOLATES,18843
13190,9,2014,CAKES,24281
13191,7,2014,ICECREAM,171
13192,5,2014,CHOCOLATES,4706
13192,5,2014,CAKES,13996
13193,4,2014,CHOCOLATES,1551
13193,5,2014,CHOCOLATES,18531
13193,7,2014,ICECREAM,4030
13193,7,2014,CHOCOLATES,3701
13194,1,2014,CHOCOLATES,17272
13194,1,2014,CAKES,23374
13194,5,2014,CAKES,9576
13194,12,2014,CHOCOLATES,23249
13196,2,2014,CAKES,7842
13196,4,2014,CHOCOLATES,38007
13196,10,2014,CAKES,21709
13197,4,2014,CHOCOLATES,8880
13197,4,2014,CHOCOLATES,2009
13197,9,2014,CHOCOLATES,6450
13197,11,2014,CAKES,47146
13198,5,2014,CHOCOLATES,726
13198,7,2014,CHOCOLATES,13305
13199,8,2014,CAKES,1580
13200,1,2014,CAKES,38828
13201,10,2014,CAKES,9909
13202,5,2014,CHOCOLATES,20345
13202,12,2014,CAKES,9575
13203,4,2014,CAKES,8869
13204,6,2014,CHOCOLATES,44386
13204,11,2014,CAKES,570
13205,1,2014,CAKES,28170
13205,4,2014,CAKES,494
13205,6,2014,CHOCOLATES,2562
13205,9,2014,ICECREAM,11735
13206,5,2014,CHOCOLATES,6891
13206,10,2014,CAKES,13510
13207,4,2014,ICECREAM,28401
13207,5,2014,CHOCOLATES,17333
13208,3,2014,CHOCOLATES,17728
13208,6,2014,CHOCOLATES,3270
13208,12,2014,CHOCOLATES,11673
13209,6,2014,CAKES,34342
13209,8,2014,CAKES,19269
13210,3,2014,CAKES,40716
13210,6,2014,ICECREAM,3447
13210,11,2014,CHOCOLATES,8086
13210,11,2014,CHOCOLATES,48901
13211,1,2014,ICECREAM,51566
13211,2,2014,ICECREAM,26955
13211,5,2014,CHOCOLATES,7369
13211,11,2014,ICECREAM,23634
13211,11,2014,CAKES,22730
13212,5,2014,CAKES,46973
13212,5,2014,CHOCOLATES,26609
13212,7,2014,CHOCOLATES,22802
13212,8,2014,CHOCOLATES,21498
13212,8,2014,CHOCOLATES,24920
13212,11,2014,CHOCOLATES,58527
13213,8,2014,CHOCOLATES,33395
13213,9,2014,CAKES,34471
13214,2,2014,ICECREAM,11050
13214,8,2014,CAKES,10164
13214,10,2014,ICECREAM,33631
13214,10,2014,ICECREAM,15376
13215,3,2014,CAKES,17718
13215,9,2014,CHOCOLATES,12931
13215,9,2014,CAKES,54330
13216,6,2014,CAKES,8823
13217,4,2014,ICECREAM,13604
13217,5,2014,ICECREAM,13401
13217,6,2014,CHOCOLATES,10629
13219,12,2014,CAKES,19385
13220,5,2014,ICECREAM,55914
13220,5,2014,CAKES,51583
13220,11,2014,ICECREAM,67294
13221,4,2014,CHOCOLATES,8151
13221,7,2014,ICECREAM,10046
13221,7,2014,CAKES,38322
13221,12,2014,CHOCOLATES,3299
13222,2,2014,CHOCOLATES,24280
13222,4,2014,CAKES,7749
13222,8,2014,CHOCOLATES,28239
13222,11,2014,CHOCOLATES,12351
13223,3,2014,CHOCOLATES,16473
13223,6,2014,CHOCOLATES,22783
13223,8,2014,CAKES,5151
13223,9,2014,CAKES,14736
13224,3,2014,CHOCOLATES,40892
13224,5,2014,CHOCOLATES,51571
13224,7,2014,CAKES,5157
13224,10,2014,CHOCOLATES,8623
13224,12,2014,CHOCOLATES,17036
13225,6,2014,CHOCOLATES,19785
13225,7,2014,CHOCOLATES,15538
13226,5,2014,CHOCOLATES,14720
13226,7,2014,CAKES,1108
13227,3,2014,CHOCOLATES,29769
13227,4,2014,CHOCOLATES,37405
13227,8,2014,CAKES,27752
13227,9,2014,CHOCOLATES,5094
13227,9,2014,CHOCOLATES,32814
13227,10,2014,CAKES,15533
13227,10,2014,CHOCOLATES,15561
13227,11,2014,CAKES,7854
13227,11,2014,CAKES,21147
13228,2,2014,CHOCOLATES,11612
13228,6,2014,ICECREAM,30894
13228,10,2014,CHOCOLATES,10548
13228,11,2014,CAKES,2458
13229,1,2014,CHOCOLATES,5894
13229,12,2014,CHOCOLATES,46964
13230,4,2014,CAKES,23076
13230,7,2014,CAKES,16637
13230,9,2014,CHOCOLATES,8417
13231,1,2014,CAKES,17094
13231,8,2014,CAKES,9479
13231,10,2014,CHOCOLATES,3210
13231,12,2014,CHOCOLATES,1655
13232,1,2014,CHOCOLATES,5662
13232,5,2014,CAKES,5193
13233,5,2014,CHOCOLATES,9138
13233,8,2014,ICECREAM,17208
13233,9,2014,ICECREAM,18578
13234,3,2014,CAKES,11257
13234,4,2014,CAKES,59607
13234,5,2014,CAKES,1252
13234,8,2014,CHOCOLATES,38175
13234,8,2014,CAKES,64686
13235,7,2014,CHOCOLATES,35429
13235,10,2014,CHOCOLATES,1275
13235,11,2014,CAKES,60889
13236,9,2014,CAKES,1463
13236,12,2014,CAKES,7255
13237,2,2014,ICECREAM,44051
13238,7,2014,CHOCOLATES,26355
13239,3,2014,CAKES,7058
13239,3,2014,CAKES,9320
13240,1,2014,CHOCOLATES,20185
13240,3,2014,CHOCOLATES,35033
13240,7,2014,CHOCOLATES,41178
13240,8,2014,CHOCOLATES,6916
13241,9,2014,ICECREAM,787
13241,10,2014,CAKES,29029
13242,2,2014,CHOCOLATES,9805
13242,5,2014,ICECREAM,1555
13242,9,2014,CAKES,20392
13243,10,2014,CHOCOLATES,5248
13243,10,2014,CHOCOLATES,31478
13243,11,2014,CHOCOLATES,22889
13244,7,2014,CHOCOLATES,9100
13244,12,2014,CHOCOLATES,11464
13245,6,2014,CHOCOLATES,33996
13245,7,2014,CAKES,42475
13245,9,2014,ICECREAM,14522
13246,1,2014,CAKES,12172
13247,3,2014,CHOCOLATES,9174
13248,6,2014,CAKES,24832
13248,7,2014,CHOCOLATES,7355
13248,9,2014,CAKES,23703
13249,5,2014,CHOCOLATES,5820
13249,9,2014,ICECREAM,24308
13249,10,2014,CAKES,13513
13250,1,2014,ICECREAM,35010
13250,1,2014,ICECREAM,17074
13250,1,2014,CHOCOLATES,17781
13250,7,2014,CAKES,4275
13250,8,2014,ICECREAM,1421
13250,10,2014,CAKES,6492
13250,11,2014,CAKES,36175
13251,1,2014,CAKES,13550
13251,5,2014,CAKES,38681
13251,11,2014,CAKES,13010
13252,1,2014,CHOCOLATES,8239
13252,11,2014,CAKES,7004
13252,12,2014,CAKES,301
13253,3,2014,ICECREAM,1245
13253,8,2014,CAKES,31162
13253,11,2014,CHOCOLATES,19585
13254,1,2014,CAKES,10836
13254,3,2014,CHOCOLATES,7199
13254,9,2014,CHOCOLATES,18416
13255,3,2014,CHOCOLATES,42346
13255,11,2014,CHOCOLATES,27065
13256,11,2014,ICECREAM,8781
13257,7,2014,CHOCOLATES,36195
13257,7,2014,CAKES,7507
13257,8,2014,ICECREAM,5999
13258,2,2014,ICECREAM,4988
13258,6,2014,CHOCOLATES,8438
13259,5,2014,CAKES,14932
13259,6,2014,ICECREAM,20176
13260,1,2014,CAKES,7982
13260,11,2014,ICECREAM,9828
13261,1,2014,CHOCOLATES,63883
13261,2,2014,CAKES,14632
13261,3,2014,ICECREAM,16565
13261,5,2014,ICECREAM,474
13261,6,2014,CAKES,16685
13261,7,2014,CHOCOLATES,38183
13261,8,2014,CAKES,24364
13262,1,2014,ICECREAM,7768
13262,7,2014,CHOCOLATES,18146
13262,7,2014,CAKES,888
13263,5,2014,CAKES,49629
13263,12,2014,ICECREAM,8448
13264,3,2014,CHOCOLATES,19398
13264,3,2014,CAKES,16753
13264,9,2014,CAKES,19734
13265,5,2014,CAKES,9468
13265,8,2014,CAKES,19103
13265,11,2014,ICECREAM,44612
13265,11,2014,CAKES,1455
13266,2,2014,ICECREAM,25846
13267,10,2014,CAKES,15614
13267,11,2014,ICECREAM,19464
13268,4,2014,CHOCOLATES,10458
13268,6,2014,ICECREAM,30940
13268,10,2014,ICECREAM,10163
13268,11,2014,CAKES,3940
13269,1,2014,CHOCOLATES,34651
13269,12,2014,CHOCOLATES,49838
13270,5,2014,ICECREAM,10356
13270,7,2014,CHOCOLATES,839
13270,7,2014,CAKES,27406
13270,8,2014,ICECREAM,16906
13270,8,2014,ICECREAM,6783
13270,8,2014,CAKES,18898
13270,12,2014,CHOCOLATES,16578
13271,3,2014,ICECREAM,32708
13271,3,2014,CAKES,5871
13271,6,2014,ICECREAM,13383
13271,6,2014,CHOCOLATES,4049
13272,1,2014,CAKES,7643
13272,9,2014,CHOCOLATES,18507
13272,11,2014,CAKES,11113
13272,12,2014,CAKES,6488
13273,1,2014,CHOCOLATES,60864
13273,1,2014,CAKES,4701
13273,4,2014,ICECREAM,9095
13274,4,2014,CAKES,23823
13274,5,2014,CAKES,11926
13274,10,2014,ICECREAM,16014
13274,12,2014,CAKES,34073
13275,1,2014,ICECREAM,14625
13275,8,2014,CHOCOLATES,35012
13276,4,2014,CHOCOLATES,1796
13276,5,2014,CAKES,3911
13276,6,2014,CHOCOLATES,15347
13276,9,2014,CHOCOLATES,16188
13277,2,2014,CHOCOLATES,18203
13277,4,2014,CHOCOLATES,38373
13277,6,2014,CHOCOLATES,1072
13277,7,2014,CAKES,19501
13278,3,2014,CAKES,12597
13278,3,2014,CHOCOLATES,4566
13278,5,2014,CHOCOLATES,32940
13278,7,2014,CHOCOLATES,2590
13278,8,2014,CHOCOLATES,55615
13278,11,2014,CHOCOLATES,3479
13279,4,2014,CAKES,14903
13279,10,2014,CHOCOLATES,33862
13280,1,2014,CHOCOLATES,30434
13280,2,2014,CHOCOLATES,8224
13280,3,2014,CHOCOLATES,3379
13281,3,2014,ICECREAM,38217
13281,8,2014,CAKES,17284
13282,4,2014,ICECREAM,40220
13282,4,2014,ICECREAM,21807
13282,9,2014,CHOCOLATES,42327
13282,10,2014,CHOCOLATES,25327
13283,7,2014,CHOCOLATES,5464
13284,2,2014,CHOCOLATES,11184
13284,7,2014,CAKES,8047
13284,10,2014,CAKES,5924
13284,11,2014,ICECREAM,50221
13286,2,2014,ICECREAM,8716
13286,10,2014,CAKES,4701
13286,11,2014,CHOCOLATES,14049
13287,10,2014,CHOCOLATES,20983
13288,1,2014,ICECREAM,22861
13288,3,2014,CAKES,3651
13288,3,2014,CAKES,4484
13288,7,2014,CHOCOLATES,20251
13288,7,2014,CHOCOLATES,67066
13288,8,2014,ICECREAM,24119
13288,10,2014,CAKES,3881
13289,1,2014,CAKES,17117
13289,3,2014,ICECREAM,17680
13289,11,2014,CHOCOLATES,31756
13289,12,2014,CHOCOLATES,22845
13290,6,2014,CHOCOLATES,33276
13290,10,2014,CHOCOLATES,15971
13291,2,2014,CAKES,11114
13291,5,2014,ICECREAM,133
13291,5,2014,CAKES,22116
13292,4,2014,CAKES,2058
13292,4,2014,CHOCOLATES,192
13292,6,2014,CHOCOLATES,52537
13292,9,2014,CHOCOLATES,12113
13293,1,2014,CHOCOLATES,53210
13293,1,2014,CHOCOLATES,20665
13294,1,2014,ICECREAM,7168
13294,8,2014,CAKES,20295
13294,11,2014,CAKES,49414
13295,1,2014,CAKES,37970
13295,1,2014,CHOCOLATES,14592
13295,4,2014,CAKES,5094
13295,5,2014,CHOCOLATES,26708
13296,2,2014,CAKES,19738
13296,2,2014,CHOCOLATES,2030
13296,3,2014,CAKES,9060
13296,12,2014,CAKES,32007
13297,7,2014,CAKES,12533
13298,2,2014,CHOCOLATES,20644
13298,5,2014,CHOCOLATES,44141
13298,7,2014,CAKES,1205
13298,11,2014,ICECREAM,9142
13298,11,2014,CHOCOLATES,79
13300,9,2014,CAKES,11236
13300,10,2014,ICECREAM,7695
13301,2,2014,CAKES,2900
13301,3,2014,CAKES,6701
13301,5,2014,CAKES,9896
13301,6,2014,CHOCOLATES,30241
13301,9,2014,CAKES,36009
13302,3,2014,CAKES,20538
13302,4,2014,CAKES,55837
13302,11,2014,CAKES,9781
13303,8,2014,ICECREAM,17077
13303,9,2014,CHOCOLATES,8986
13303,10,2014,CAKES,743
13303,11,2014,CAKES,32199
13303,11,2014,CAKES,4647
13304,2,2014,CHOCOLATES,16737
13304,5,2014,CHOCOLATES,10260
13304,5,2014,CHOCOLATES,2817
13304,12,2014,CAKES,2593
13305,1,2014,CHOCOLATES,11265
13306,4,2014,CHOCOLATES,12129
13306,5,2014,CAKES,57238
13306,6,2014,CHOCOLATES,10199
13307,3,2014,CHOCOLATES,2725
13307,6,2014,CAKES,1562
13307,12,2014,CHOCOLATES,6072
13308,2,2014,CHOCOLATES,12534
13308,8,2014,CAKES,15030
13309,2,2014,CHOCOLATES,18107
13309,4,2014,CAKES,9405
13309,12,2014,CHOCOLATES,7356
13309,12,2014,CAKES,9873
13310,3,2014,CAKES,5439
13310,8,2014,CAKES,1356
13310,9,2014,ICECREAM,2250
13310,12,2014,CAKES,42988
13311,3,2014,CAKES,17725
13312,3,2014,CAKES,33927
13313,2,2014,CAKES,15493
13313,9,2014,CAKES,4062
13314,1,2014,ICECREAM,12948
13314,9,2014,CAKES,19034
13314,11,2014,CHOCOLATES,14021
13315,1,2014,CAKES,26020
13315,4,2014,ICECREAM,5886
13316,1,2014,CAKES,36796
13316,2,2014,CAKES,28937
13316,5,2014,CHOCOLATES,10806
13316,8,2014,ICECREAM,7560
13316,11,2014,ICECREAM,37030
13316,11,2014,CAKES,11350
13317,2,2014,CHOCOLATES,47208
13317,2,2014,CHOCOLATES,3118
13317,4,2014,CAKES,19953
13317,8,2014,CAKES,330
13317,9,2014,CHOCOLATES,13998
13318,1,2014,CAKES,21814
13318,3,2014,CHOCOLATES,53026
13318,10,2014,CAKES,46205
13319,12,2014,CHOCOLATES,5383
13320,8,2014,CAKES,751
13320,11,2014,CHOCOLATES,29471
13321,1,2014,CAKES,19293
13322,1,2014,CHOCOLATES,14779
13322,8,2014,CHOCOLATES,8502
13322,9,2014,CAKES,31559
13323,3,2014,ICECREAM,44048
13323,5,2014,CHOCOLATES,21237
13323,8,2014,CAKES,23443
13323,11,2014,CAKES,29318
13324,4,2014,CAKES,22678
13324,5,2014,CHOCOLATES,8078
13324,6,2014,CHOCOLATES,48009
13324,7,2014,ICECREAM,1379
13324,8,2014,CHOCOLATES,10730
13324,10,2014,ICECREAM,5974
13325,2,2014,CHOCOLATES,32397
13326,3,2014,ICECREAM,25895
13326,5,2014,CAKES,21776
13326,7,2014,CAKES,6480
13326,8,2014,ICECREAM,27304
13326,8,2014,CAKES,59230
13326,12,2014,CAKES,34782
13327,1,2014,ICECREAM,6311
13327,2,2014,CAKES,12666
13327,9,2014,ICECREAM,15553
13328,3,2014,CHOCOLATES,3333
13328,6,2014,CHOCOLATES,55470
13328,7,2014,ICECREAM,1252
13328,10,2014,CHOCOLATES,46358
13329,6,2014,CHOCOLATES,36128
13329,10,2014,CAKES,8782
13329,11,2014,CAKES,32696
13330,7,2014,CAKES,4379
13330,11,2014,CHOCOLATES,25877
13330,12,2014,ICECREAM,21367
13331,3,2014,ICECREAM,27884
13331,4,2014,CAKES,1949
13331,6,2014,CAKES,11182
13331,9,2014,CHOCOLATES,23337
13332,6,2014,CHOCOLATES,44912
13332,11,2014,ICECREAM,9668
13333,1,2014,CAKES,14759
13333,3,2014,CAKES,14432
13333,5,2014,CAKES,3680
13333,7,2014,CAKES,15433
13333,8,2014,ICECREAM,25073
13334,3,2014,CHOCOLATES,10391
13334,11,2014,CAKES,16747
13336,1,2014,CAKES,21806
13336,2,2014,CAKES,15937
13336,4,2014,CAKES,15940
13336,5,2014,CHOCOLATES,9218
13336,7,2014,CAKES,36315
13336,8,2014,ICECREAM,9193
13336,10,2014,CHOCOLATES,56806
13337,1,2014,ICECREAM,8508
13337,6,2014,CHOCOLATES,15043
13338,6,2014,CAKES,20995
13339,2,2014,CAKES,31704
13339,7,2014,ICECREAM,51286
13340,9,2014,ICECREAM,57081
13340,12,2014,CHOCOLATES,6919
13341,2,2014,CAKES,15977
13341,9,2014,CAKES,24277
13341,10,2014,ICECREAM,7828
13342,4,2014,CAKES,10413
13342,5,2014,CAKES,601
13342,5,2014,CHOCOLATES,49280
13342,7,2014,CAKES,10817
13342,12,2014,CHOCOLATES,18305
13343,9,2014,CHOCOLATES,793
13343,10,2014,CAKES,1608
13343,11,2014,ICECREAM,21576
13344,3,2014,CHOCOLATES,9226
13344,7,2014,CHOCOLATES,17908
13344,10,2014,CAKES,484
13344,12,2014,CHOCOLATES,8246
13345,5,2014,ICECREAM,5393
13345,11,2014,CHOCOLATES,9981
13345,11,2014,CHOCOLATES,47402
13346,3,2014,ICECREAM,9584
13346,3,2014,CAKES,6510
13347,6,2014,CHOCOLATES,2974
13347,7,2014,CAKES,52769
13347,11,2014,ICECREAM,21374
13348,6,2014,CAKES,20716
13348,9,2014,CAKES,18110
13349,3,2014,CHOCOLATES,4363
13349,6,2014,CHOCOLATES,41393
13349,8,2014,ICECREAM,489
13350,3,2014,ICECREAM,18501
13351,6,2014,CHOCOLATES,31590
13352,4,2014,ICECREAM,27429
13352,6,2014,CAKES,47984
13352,6,2014,CAKES,7032
13352,8,2014,CAKES,3584
13352,10,2014,ICECREAM,6612
13353,4,2014,CHOCOLATES,366
13353,8,2014,CAKES,48658
13354,2,2014,CHOCOLATES,12421
13354,3,2014,CAKES,18111
13354,7,2014,CAKES,59712
13354,7,2014,CAKES,45252
13355,3,2014,CAKES,7086
13356,4,2014,CAKES,2067
13356,5,2014,CHOCOLATES,24497
13356,7,2014,ICECREAM,11983
13357,2,2014,CAKES,12321
13357,4,2014,CHOCOLATES,17255
13358,4,2014,CHOCOLATES,55896
13358,7,2014,CAKES,37554
13359,7,2014,CAKES,17784
13359,9,2014,CHOCOLATES,3563
13359,11,2014,ICECREAM,41864
13360,9,2014,CHOCOLATES,44250
13361,2,2014,ICECREAM,43866
13361,3,2014,CHOCOLATES,2090
